"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Aruba","ABW","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6300001144409","11.3290004730225","10.6990003585815","10.1920003890991","10.6319999694824","10.4820003509521","10.4029998779297","10.3620004653931","10.3339996337891","10.3059997558594","10.2690000534058","10.8450002670288","10.8870000839233","10.9829998016357","11.1829996109009","11.3120002746582","11.5190000534058","11.6429996490479","11.9020004272461","12.0690002441406","12.2569999694824","12.5380001068115","12.6520004272461","12.7969999313354","12.9259996414185","13.0299997329712","13.1590003967285","13.2919998168945",
"Angola","AGO","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.2220001220703","46.5509986877441","45.7509994506836","46.5579986572266","47.0299987792969","47.576000213623","47.5970001220703","47.5750007629395","48.382999420166","48.4980010986328","48.3709983825684","48.3969993591309","48.4039993286133","48.8199996948242","48.3009986877441","47.2159996032715","46.4749984741211","45.3689994812012","42.8279991149902","41.3530006408691","39.5979995727539","39.8460006713867","40.0139999389648","39.9980010986328","39.9799995422363","40.185001373291","40.2569999694824","40.3899993896484",
"Albania","ALB","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8079986572266","34.1279983520508","34.6370010375977","35.148998260498","35.7960014343262","35.9029998779297","36.0449981689453","36.4609985351563","37.185001373291","37.8919982910156","38.5540008544922","39.1699981689453","39.7750015258789","40.3349990844727","40.8769989013672","41.4070014953613","41.8930015563965","44.9599990844727","47.0740013122559","47.8120002746582","42.0009994506836","40.7389984130859","43.0019989013672","42.1430015563965","39.9140014648438","40.4300003051758","40.9790000915527","41.5429992675781",
"Andorra","AND","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4929853228639","60.5093187692816","60.7502733490167","61.1299180280999","61.5946051516442","62.1562756766704","62.6719155012755","62.489525975424","62.6780470041054","62.8820828850064","62.8548263664713","62.3978220021702","62.4553125896069","62.7704970250187","64.1904120561228","65.6859556257113","65.5571907633876","66.6763789201112","67.102414064983","68.0671814204522","68.0676388426143","68.7459018793182","69.0504088123103","69.2245288959389","69.751418595183","70.8075013192628","70.6321532362337","70.6947071110717",
"United Arab Emirates","ARE","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8280029296875","96.8030014038086","96.7649993896484","96.7710037231445","96.7770004272461","96.7779998779297","96.7979965209961","96.7649993896484","96.745002746582","96.7750015258789","96.745002746582","96.7220001220703","96.734001159668","96.7379989624023","96.6949996948242","96.431999206543","95.9980010986328","95.4150009155273","95.5220031738281","95.6910018920898","95.9020004272461","96.0970001220703","96.2929992675781","96.4720001220703","96.6520004272461","96.7919998168945","96.359001159668","96.370002746582",
"Argentina","ARG","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.5640029907227","68.629997253418","67.2190017700195","68.9700012207031","67.9250030517578","68.4400024414063","69.5370025634766","69.7959976196289","70.0299987792969","69.5830001831055","68.7379989624023","67.088996887207","70.2509994506836","71.2460021972656","71.5670013427734","72.5410003662109","73.2760009765625","73.3059997558594","73.0790023803711","73.609001159668","73.9189987182617","74.1060028076172","73.4509963989258","73.5220031738281","72.9869995117188","72.3730010986328","71.9020004272461","71.8980026245117",
"Armenia","ARM","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8520011901855","53.1300010681152","51.7089996337891","52.0769996643066","52.226001739502","52.7540016174316","53.1790008544922","53.6230010986328","54.1119995117188","54.7760009765625","55.181999206543","56.0810012817383","57.1389999389648","57.8650016784668","59.0019989013672","59.8740005493164","60.7569999694824","61.3689994812012","60.4360008239746","62.2200012207031","59.1580009460449","60.6599998474121","61.8209991455078","57.0589981079102","57.2840003967285","57.2039985656738","57.5639991760254","57.867000579834",
"American Samoa","ASM","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
